"runId","processingRound","relName","relId","scoreDuringRun","rankingDuringRun","runFoundPredictor","relationshipCorrectPredictions","relationshipIncorrectPredictions","relationshipMadeAllCorrectPredictions","usedToMakeFinalPrediction","label_notNullRowsInTable","label_uniqueRowsInTable","label_numRowsInTable","label_nullRowsInTable","label_numAncestorAtts","label_depth","label_guessedType","label_isDuplicate","label_isAlmostDuplicate","label_bestTargetAttRowsCovered","label_bestPercentageOfTargetAttCovered","label_bestTargetAttTotalLength","label_bestTargetAttRows","label_bestAimForScore","label_totalLength","label_firstRowLength","label_averageRowLength","label_numParents","label_generatedByConstantCreator","label_bestCoveringRows","label_bestCoveringPercentageAvg","label_inputToRelationships","label_RRAToRelationships","label_datatableAttsUsedInRelationships","label_datatableAttsUsedAsRRAsInRelationships","rra_notNullRowsInTable","rra_uniqueRowsInTable","rra_numRowsInTable","rra_nullRowsInTable","rra_numAncestorAtts","rra_depth","rra_guessedType","rra_isDuplicate","rra_isAlmostDuplicate","rra_bestTargetAttRowsCovered","rra_bestPercentageOfTargetAttCovered","rra_bestTargetAttTotalLength","rra_bestTargetAttRows","rra_bestAimForScore","rra_totalLength","rra_firstRowLength","rra_averageRowLength","rra_numParents","rra_generatedByConstantCreator","rra_bestCoveringRows","rra_bestCoveringPercentageAvg","rra_inputToRelationships","rra_RRAToRelationships","rra_datatableAttsUsedInRelationships","rra_datatableAttsUsedAsRRAsInRelationships","firstInput_notNullRowsInTable","firstInput_uniqueRowsInTable","firstInput_numRowsInTable","firstInput_nullRowsInTable","firstInput_numAncestorAtts","firstInput_depth","firstInput_guessedType","firstInput_isDuplicate","firstInput_isAlmostDuplicate","firstInput_bestTargetAttRowsCovered","firstInput_bestPercentageOfTargetAttCovered","firstInput_bestTargetAttTotalLength","firstInput_bestTargetAttRows","firstInput_bestAimForScore","firstInput_totalLength","firstInput_firstRowLength","firstInput_averageRowLength","firstInput_numParents","firstInput_generatedByConstantCreator","firstInput_bestCoveringRows","firstInput_bestCoveringPercentageAvg","firstInput_inputToRelationships","firstInput_RRAToRelationships","firstInput_datatableAttsUsedInRelationships","firstInput_datatableAttsUsedAsRRAsInRelationships"
"testdata/qc-urls-101+.txttestdata/qc-news-singleline-101+.txt2014-08-22 13:20:51","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-1(SplitOnString\nToRows-1(getInputFromFile())) (t1099_0.5)
From:stringLength(SplitOnString\nToRows-1(getInputFromFile())) (t1095_1.12) 

","-2143340833",NULL,NULL,"1","0","0","0","0","6","6","11","5","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","6","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","6","1","0","6","1","6","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","3","1","0"
"testdata/qc-urls-101+.txttestdata/qc-news-singleline-101+.txt2014-08-22 13:20:51","4","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-1(SplitOnString\nToRows-1(getInputFromFile())) (t1099_0.5)
From:stringLength(SplitOnString\nToRows-1(getInputFromFile())) (t1095_1.12) 

","-2143340833",NULL,NULL,"1","0","0","0","0","6","6","11","5","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","6","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","6","1","0","6","1","6","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","3","1","0"
"testdata/qc-urls-101+.txttestdata/qc-news-singleline-101+.txt2014-08-22 13:20:51","5","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-1(SplitOnString\nToRows-1(getInputFromFile())) (t1099_0.5)
From:stringLength(SplitOnString\nToRows-1(getInputFromFile())) (t1095_1.12) 

","-2143340833",NULL,NULL,"1","0","0","0","0","6","6","11","5","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","6","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","6","1","0","6","1","6","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","3","1","0"
"testdata/wrap 2 tab columns in parens and quotes/trainIn.dattestdata/wrap 2 tab columns in parens and quotes/trainOut.dat2014-08-22 13:11:27","2","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString-ToColumns-2(SplitOnString,ToRows-1(getInputFromFile())) (t564_0.7)
From:DateToDateParts-1(SplitOnString\tToRows-1(getInputFromFile())) (t557_0.4) 

","-2143330942",NULL,NULL,"1","0","0","0","0","6","6","13","7","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","2","7","1","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","3","7","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/flightquest-testflights-first10.jsontestdata/flightquest-testflights-first10-runwayDepartureAndArrival.csv2014-08-22 13:25:33","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString-ToColumns-0(SplitOnString:ToColumns-3(SplitOnString\nToRows-1(getInputFromFile()))) (t1333_1.29)
From:firstCharacter(getInputFromFile()) (t1324_0.6) 

","-2143330629",NULL,NULL,"1","0","0","0","0","9","1","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","18","2","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","WekaLinearRegressionLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(SplitOnString'ToRows-1(getInputFromFile())) (t1553_0.1)
From:JsonDecodeMapManyColsOut-0(jsonDecodeList-1(capitalise(getInputFromFile()))) (t1546_0.3) 

","-2143307127",NULL,NULL,"1","0","0","0","0","15","2","15","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","15","5","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","2","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","11","1","0"
"testdata/listOfGoTEpsTable-series1.htmtestdata/listOfGoTEpNames-series1.txt2014-08-22 13:14:03","2","RMLinearRegressionLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t940_0.1)
From:HtmlXPathSelector#ep10-1(getInputFromFile()) (t916_1.25) 

","-2143297206",NULL,NULL,"1","0","0","0","0","10","10","10","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","10","1","17","7","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/qc-urls-101+.txttestdata/qc-news-singleline-101+.txt2014-08-22 13:20:51","5","RMKNNLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\n\nToRows-1(getInputFromFile()) (t1102_0.2)
From:ReadCSVToTable-4(SplitOnString NeToRows-1(htmlText(HttpGet-1(SplitOnString\nToRows-1(getInputFromFile()))))) (t1265_0.7) 

","-2143296293",NULL,NULL,"1","0","0","0","0","6","6","6","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","24","18","6","13",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","24","18","6","13",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-1(SplitOnString='ToColumns-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1618_0.2)
From:ReadCSVToTable-9(SplitEndsToColumns-1(jsonDecodeList-1(getInputFromFile()))) (t1522_1.35) 

","-2143288456",NULL,NULL,"1","0","0","0","0","9","5","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","3","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","1","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","11","1","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","2","MostCommonValueLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToColumns-2(SplitOnString\nToRows-1(getInputFromFile())) (t1529_0.6)
From:SplitEndsToColumns-1(jsonDecodeList-1(getInputFromFile())) (t1522_0.9) 

","-2143286747",NULL,NULL,"1","0","0","0","0","3","1","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","3","3","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","2","1","0","3","3","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","1","1","0"
"testdata/flightquest-testflights-first10.jsontestdata/flightquest-testflights-first10-runwayDepartureAndArrival.csv2014-08-22 13:25:33","3","RMKNNLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString:ToColumns-3(SplitOnString:00+00:00,2012-11-19 ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1365_1.12)
From:jsonDecodeList-0(getInputFromFile()) (t1326_0.1) 

","-2143275306",NULL,NULL,"1","0","0","0","0","9","1","18","9","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","18","2","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","18","2","0"
"testdata/flightquest-testflights-first10.jsontestdata/flightquest-testflights-first10-runwayDepartureAndArrival.csv2014-08-22 13:25:33","3","RMKNNLearner
Correct Training Predictions: 0 / 0
Label:SplitAtCharacterIdxToColumns-0(SplitOnString:ToColumns-3(SplitOnString\nToRows-1(getInputFromFile()))) (t1333_1.32)
From:DateToDateParts-0(JsonDecodeMapManyColsOut-6(jsonDecodeList-1(getInputFromFile()))) (t1326_1.23) 

","-2143255950",NULL,NULL,"1","0","0","0","0","9","1","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","18","2","0","9","1","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","9","2","0"
"testdata/flightquest-testflights-first10.jsontestdata/flightquest-testflights-first10-runwayDepartureAndArrival.csv2014-08-22 13:25:33","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-0(SplitOnString-ToColumns-4(SplitOnString,ToRows-1(getInputFromFile()))) (t1334_1.49)
From:SplitOnString-ToColumns-0(JsonDecodeMapManyColsOut-0(jsonDecodeList-1(getInputFromFile()))) (t1326_1.51) 

","-2143253390",NULL,NULL,"1","0","0","0","0","8","1","10","2","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","8","1","9","1","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","9","2","0","9","2","9","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","9","2","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-1(SplitOnString\nToRows-1(getInputFromFile())) (t1558_0.2)
From:notProcessor(notProcessor(jsonDecodeList-0(getInputFromFile()))) (t1522_1.52) 

","-2143244393",NULL,NULL,"1","0","0","0","0","18","10","18","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","18","6","18","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","2","3","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","11","1","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString ToRows-0(SplitOnString' WHERE fbid='ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1619_0.1)
From:notProcessor(jsonDecodeList-0(getInputFromFile())) (t1522_1.15) 

","-2143223037",NULL,NULL,"1","0","0","0","0","15","4","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","15","5","15","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","3","2","3","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","11","1","0"
"testdata/listOfGoTEpsTable-series1.htmtestdata/listOfGoTEpNamesNumbers-json-series1.json2014-08-22 13:17:07","2","RMKNNLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-1(jsonDecodeList-1(getInputFromFile())) (t1056_0.9)
From:root (t1032_0.1) 

","-2143207841",NULL,NULL,"1","0","0","0","0","10","10","10","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","10","1","60","50","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","0","1",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","0","0","-1","-1","0","0","0","0"
"testdata/Comma Separated To Quoted Lines/trainIn.dattestdata/Comma Separated To Quoted Lines/trainOut.dat2014-08-22 13:12:20","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\""\n\""ToRows-1(getInputFromFile())) (t669_0.3)
From:ReadCSVToTable-1(getInputFromFile()) (t664_0.4) 

","-2143207658",NULL,NULL,"1","0","0","0","0","5","1","5","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","5","2","9","4","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString'ToRows-1(SplitOnString='ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1634_0.2)
From:FilterFalsey(getInputFromFile()) (t1520_1.11) 

","-2143204018",NULL,NULL,"1","0","0","0","0","15","9","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","15","5","15","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/school holidays - keep with Y not N/trainIn.dattestdata/school holidays - keep with Y not N/trainOut.dat2014-08-22 13:10:18","3","WekaLinearRegressionLearner
Correct Training Predictions: 0 / 0
Label:DateToPartsSFFdd/MM/yyyy-0(SplitOnString\nToRows-1(getInputFromFile())) (t379_0.4)
From:total(DateToDateParts-3(ReadCSVToTable-1(getInputFromFile()))) (t371_1.39) 

","-2143176619",NULL,NULL,"1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","4","1","7","3","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","12","5","0","1","1","1","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/flightquest-testflights-first10.jsontestdata/flightquest-testflights-first10-runwayDepartureAndArrival.csv2014-08-22 13:25:33","3","RMLinearRegressionLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString+ToColumns-1(SplitOnString:00+00:00,2012-11-19 ToRows-1(SplitOnString\nToRows-1(getInputFromFile()))) (t1365_1.14)
From:notProcessor(jsonDecodeList-0(getInputFromFile())) (t1326_0.5) 

","-2143169171",NULL,NULL,"1","0","0","0","0","9","1","18","9","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","9","9","9","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","18","2","0","9","2","9","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","9","2","0"
"testdata/school holidays - keep with Y not N/trainIn.dattestdata/school holidays - keep with Y not N/trainOut.dat2014-08-22 13:10:18","3","RMLinearRegressionLearner
Correct Training Predictions: 0 / 0
Label:DateToPartsSFFdd/MM/yyyy-1(SplitOnString\nToRows-1(getInputFromFile())) (t379_0.5)
From:total(DateToDateParts-3(ReadCSVToTable-1(getInputFromFile()))) (t371_1.39) 

","-2143167607",NULL,NULL,"1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","4","3","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","2","0","0","1","1","1","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/school holidays - keep with Y/trainIn.dattestdata/school holidays - keep with Y/trainOut.dat2014-08-22 13:12:27","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\nToRows-0(getInputFromFile()) (t699_0.1)
From:total(DateToPartsSFFdd/MM/yyyy-0(ReadCSVToTable-1(getInputFromFile()))) (t689_1.31) 

","-2143163841",NULL,NULL,"1","0","0","0","0","4","4","4","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","2","0","0","1","1","1","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/school holidays - keep with Y/trainIn.dattestdata/school holidays - keep with Y/trainOut.dat2014-08-22 13:12:27","3","ZeroLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString/ToRows-1(SplitOnString\nToRows-1(getInputFromFile())) (t722_0.2)
From:stringLength(DateToDateParts-6(ReadCSVToTable-1(getInputFromFile()))) (t691_1.43) 

","-2143163694",NULL,NULL,"1","0","0","0","0","12","7","12","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","12","3","12","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","7","2","7","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","6","5","0"
"testdata/school holidays - keep with Y/trainIn.dattestdata/school holidays - keep with Y/trainOut.dat2014-08-22 13:12:27","2","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString/201ToColumns-1(SplitOnString\nToRows-1(getInputFromFile())) (t699_0.9)
From:ReadCSVToTable-7(htmlText(getInputFromFile())) (t689_1.25) 

","-2143158463",NULL,NULL,"1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/school holidays - keep with Y/trainIn.dattestdata/school holidays - keep with Y/trainOut.dat2014-08-22 13:12:27","3","BestColumnLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString/201ToColumns-1(SplitOnString\nToRows-1(getInputFromFile())) (t699_0.9)
From:ReadCSVToTable-7(htmlText(getInputFromFile())) (t689_1.25) 

","-2143158463",NULL,NULL,"1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","4","2","4","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","2","0","0","1","1","1","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/qc-urls-101+.txttestdata/qc-news-singleline-101+.txt2014-08-22 13:20:51","5","RMLinearRegressionLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\n\nToRows-1(getInputFromFile()) (t1102_0.2)
From:total(Digits(normalise(SplitOnString\nToRows-0(getInputFromFile())))) (t1093_1.47) 

","-2143158371",NULL,NULL,"1","0","0","0","0","6","6","6","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","30","24","6","13",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","5","11",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/wrap 2 tab columns in parens and quotes/trainIn.dattestdata/wrap 2 tab columns in parens and quotes/trainOut.dat2014-08-22 13:11:27","2","WekaLinearRegressionIntegerLearner
Correct Training Predictions: 0 / 0
Label:SplitEndsToColumns-1(SplitOnString\nToRows-1(getInputFromFile())) (t563_1.13)
From:Strpos\n(getInputFromFile()) (t554_0.10) 

","-2143150330",NULL,NULL,"1","0","0","0","0","6","6","6","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","6","6","6","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","1","2","1","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/facebook pages access_tokens to SQL/trainIn.dattestdata/facebook pages access_tokens to SQL/trainOut.dat2014-08-22 13:34:19","3","FindReplaceLearnerSinglePass
Correct Training Predictions: 0 / 0
Label:SplitOnString'ToRows-0(SplitOnString ToRows-1(SplitOnString;ToRows-1(getInputFromFile()))) (t1633_0.1)
From:SplitOnString.ToColumns-1(normalise(SplitOnString,ToRows-0(getInputFromFile()))) (t1524_1.20) 

","-2143138361",NULL,NULL,"1","0","0","0","0","30","3","30","0","4","9",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","30","30","30","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","30","30","30","0","4","9",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/jsonlistofmaps.dattestdata/jsonlistofmapsnames.dat2014-08-22 13:09:30","2","RMKNNLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t233_0.3)
From:ReadCSVToTable-9(getInputFromFile()) (t228_1.22) 

","-2143133334",NULL,NULL,"1","0","0","0","0","12","1","12","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","12","12","12","0","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
"testdata/listOfGoTEpsTable-series1.htmtestdata/listOfGoTEpNames-series1.txt2014-08-22 13:14:03","2","RMKNNLearner
Correct Training Predictions: 0 / 0
Label:SplitOnString\r\nToRows-0(SplitOnString\nToRows-1(getInputFromFile())) (t940_0.3)
From:HttpGet-0(getInputFromFile()) (t916_1.40) 

","-2143123954",NULL,NULL,"1","0","0","0","0","10","1","10","0","3","7",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","10","1","11","1","3","7",,"0","1","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0","1","1","1","0","2","5",,"0","0","-1","-1","-1","-1","-1","0","-1","-1","1","0","-1","-1","0","0","0","0"
